"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"77","RT @BRIFpradotwit: #CRincendios #Bosques avandonados y #BomberosForestales abandonados del mismo modo.Profesionalizar el sector sería buena…",FALSE,0,NA,2016-11-29 16:46:49,FALSE,NA,"803641377112424448",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Dareios_Manar",3,TRUE,FALSE,NA,NA
"78","RT @extremadurafire: #CRincendios el fuego técnico es el mejor aliado contra los incendios forestales, es nuestra vacuna. @BrigForestCat",FALSE,0,NA,2016-11-29 16:46:46,FALSE,NA,"803641362784649216",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Dareios_Manar",5,TRUE,FALSE,NA,NA
"79","RT @extremadurafire: #CRincendios el #pellet reduce las emisiones nocivas, crean empleo y fijan población en los núcleos rurales. Adaptable…",FALSE,0,NA,2016-11-29 16:46:42,FALSE,NA,"803641345202065408",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Dareios_Manar",4,TRUE,FALSE,NA,NA
"80","RT @BRIFpradotwit: #CRincendios el uso del fuego como herramienta tanto en prevención como en extinción de #IIFF Deben realizarlo profesion…",FALSE,0,NA,2016-11-29 16:46:39,FALSE,NA,"803641331985895428",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Dareios_Manar",8,TRUE,FALSE,NA,NA
"81","RT @AT_Brif: Si te perdiste ayer Crónicas - La huella del fuego, Crónicas - RTVE.es A la Carta #CRIncendios #IIFF <ed><U+00A0><U+00BD><ed><U+00B1><U+0080><ed><U+00A0><U+00BC><ed><U+00BE><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+009C>  https://t.co/nwfJPQq…",FALSE,0,NA,2016-11-29 16:46:36,FALSE,NA,"803641319096811520",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Dareios_Manar",34,TRUE,FALSE,NA,NA
"82","RT @BRIFpradotwit: #CRincendios La clave está en la gestión forestal e integral y los #BBFF deben ser la respuesta de esa necesidad #IIFF",FALSE,0,NA,2016-11-29 16:46:07,FALSE,NA,"803641200813051904",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Dareios_Manar",15,TRUE,FALSE,NA,NA
"83","RT @PASBF: ""La paradoja de la extinción"" cuantos más conatos apagamos, más escenarios de un posible #GIF #CRincendios @PauCostaF",FALSE,0,NA,2016-11-29 16:45:57,FALSE,NA,"803641158131822592",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Dareios_Manar",20,TRUE,FALSE,NA,NA
"84","RT @ANBFesp: #CRincendios la gestión de los montes debe hacerse también en invieron , hay zonas que despiden a los  #BBFF el 1 de Oct. Olvi…",FALSE,0,NA,2016-11-29 16:45:54,FALSE,NA,"803641145150636032",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Dareios_Manar",8,TRUE,FALSE,NA,NA
"85","RT @BRIFpradotwit: #CRincendios Ahora es un riesgo vivir en los pueblos.No sólo en caso de #IIFF el abandono incluye la falta de servicios…",FALSE,0,NA,2016-11-29 16:45:50,FALSE,NA,"803641127601655808",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Dareios_Manar",13,TRUE,FALSE,NA,NA
"86","RT @ANBFesp: #CRincendios la gestión técnica de los incendios avanza más rápida que la gestión política , inversión investigación intervenc…",FALSE,0,NA,2016-11-29 16:45:47,FALSE,NA,"803641114829975552",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Dareios_Manar",17,TRUE,FALSE,NA,NA
"87","RT @rtve: ¿Por qué es tan importante interpretar 'La huella del fuego'? Lo descubrimos a las 23.30 h en La2 #CRincendios https://t.co/9MPvn…",FALSE,0,NA,2016-11-29 16:29:00,FALSE,NA,"803636891174268928",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","BenetiereLa",63,TRUE,FALSE,NA,NA
"88","RT @rtve: #CRincendios Si nosotros no gestionamos el monte, lo hará el fuego. Mañana en #Crónicas 'La huella del fuego' <ed><U+00A0><U+00BD><ed><U+00B1><U+0089> https://t.co/9MPv…",FALSE,0,NA,2016-11-29 16:20:10,FALSE,NA,"803634668520280068",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jesuscarrascalf",44,TRUE,FALSE,NA,NA
"89","RT @incendi: #CRincendios @PauCostaF @la2_tve  muy buen programa. Mensaje transmitido por buenos profesionales de la comunicación. Un gusto…",FALSE,0,NA,2016-11-29 16:20:03,FALSE,NA,"803634638262534144",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ropresburn",20,TRUE,FALSE,NA,NA
"90","RT @AT_Brif: #CRincendios La clave es gestionar el monte y q no lo haga el fuego.Esta es la labor q realizamos #BLP+#EPRIF en #PrevenciónII…",FALSE,0,NA,2016-11-29 16:09:01,FALSE,NA,"803631864498032640",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","migueliyyo",23,TRUE,FALSE,NA,NA
"91","RT @rtve: ¿Por qué es tan importante interpretar 'La huella del fuego'? Lo descubrimos a las 23.30 h en La2 #CRincendios https://t.co/9MPvn…",FALSE,0,NA,2016-11-29 16:07:14,FALSE,NA,"803631416072347649",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bomberstivissa",63,TRUE,FALSE,NA,NA
"92","<ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BD><ed><U+00B1><U+008F>
GRAN PROGRAMA ayer Crónicas ""La huella del fuego"" #CRIncendios
¿Te lo perdiste? Aquí os lo dejo
VIDEO:… https://t.co/kO8BZulrOV",FALSE,11,NA,2016-11-29 16:04:22,TRUE,NA,"803630692848566272",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TabuJAB",3,FALSE,FALSE,NA,NA
"93","RT @AT_Brif: #CRincendios La clave es gestionar el monte y q no lo haga el fuego.Esta es la labor q realizamos #BLP+#EPRIF en #PrevenciónII…",FALSE,0,NA,2016-11-29 16:02:39,FALSE,NA,"803630259220385796",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Raulkillerm",23,TRUE,FALSE,NA,NA
"94","RT @AT_Brif: #CRincendios La clave es gestionar el monte y q no lo haga el fuego.Esta es la labor q realizamos #BLP+#EPRIF en #PrevenciónII…",FALSE,0,NA,2016-11-29 15:59:18,FALSE,NA,"803629419164147713",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","XimoFerrer90",23,TRUE,FALSE,NA,NA
"95","#CRincendios La clave es gestionar el monte y q no lo haga el fuego.Esta es la labor q realizamos #BLP+#EPRIF en… https://t.co/YoPs2QgDb5",FALSE,30,NA,2016-11-29 15:59:07,TRUE,NA,"803629369663037441",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AT_Brif",23,FALSE,FALSE,NA,NA
"96","RT @PauCostaF: Si te ha gustado #CRincendios, visita (y firma) el #DecalogoIIFF impulsado por muchos de los expertos entrevistados: https:/…",FALSE,0,NA,2016-11-29 15:33:33,FALSE,NA,"803622937878216704",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","elmitaddoble",26,TRUE,FALSE,NA,NA
"97","RT @AT_Brif: Si te perdiste ayer Crónicas - La huella del fuego, Crónicas - RTVE.es A la Carta #CRIncendios #IIFF <ed><U+00A0><U+00BD><ed><U+00B1><U+0080><ed><U+00A0><U+00BC><ed><U+00BE><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+009C>  https://t.co/nwfJPQq…",FALSE,0,NA,2016-11-29 15:32:53,FALSE,NA,"803622769997074433",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","elmitaddoble",34,TRUE,FALSE,NA,NA
"98","RT @incendi: #CRincendios @PauCostaF @la2_tve  muy buen programa. Mensaje transmitido por buenos profesionales de la comunicación. Un gusto…",FALSE,0,NA,2016-11-29 15:29:46,FALSE,NA,"803621985892913152",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","garciaegidojb",20,TRUE,FALSE,NA,NA
"99","RT @VirginiaCarrace: #CRincendios En el Norte tenemos dos opciones,seguir gestionando el monte y los #IIFF como hasta ahora o aprender de l…",FALSE,0,NA,2016-11-29 15:26:29,FALSE,NA,"803621159183011840",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","garciaegidojb",8,TRUE,FALSE,NA,NA
"100","RT @RutasyRecorrido: Crónicas - La huella del fuego, Crónicas - RTVE.es A la Carta #CRIncendios #IIFF@PauCostaF https://t.co/Nik7l9SDc4 vía…",FALSE,0,NA,2016-11-29 15:25:35,FALSE,NA,"803620930727673856",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","CrisMont_M",2,TRUE,FALSE,NA,NA
"101","RT @incendi: #CRincendios @PauCostaF @la2_tve  muy buen programa. Mensaje transmitido por buenos profesionales de la comunicación. Un gusto…",FALSE,0,NA,2016-11-29 15:25:02,FALSE,NA,"803620795276791808",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","CrisMont_M",20,TRUE,FALSE,NA,NA
"102","RT @PauCostaF: 'A diferencia de lo que cree mucha gente, cada vez tenemos más superficie de bosque en España' @Alex_firetec #CRincendios #D…",FALSE,0,NA,2016-11-29 15:25:00,FALSE,NA,"803620783536930816",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","garciaegidojb",14,TRUE,FALSE,NA,NA
"103","RT @CrisMont_M: #CRincendios ""La huella del fuego"", un documental excelente. Enhorabuena al equipo #Cronicas de @la2_tve por este magnífico…",FALSE,0,NA,2016-11-29 15:23:35,FALSE,NA,"803620430338605057",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","garciaegidojb",5,TRUE,FALSE,NA,NA
"104","RT @ANBFesp: #CRincendios la gestión técnica de los incendios avanza más rápida que la gestión política , inversión investigación intervenc…",FALSE,0,NA,2016-11-29 15:23:23,FALSE,NA,"803620377528324097",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AArgulo",17,TRUE,FALSE,NA,NA
"105","RT @AT_Brif: Si te perdiste ayer Crónicas - La huella del fuego, Crónicas - RTVE.es A la Carta #CRIncendios #IIFF <ed><U+00A0><U+00BD><ed><U+00B1><U+0080><ed><U+00A0><U+00BC><ed><U+00BE><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+009C>  https://t.co/nwfJPQq…",FALSE,0,NA,2016-11-29 15:22:40,FALSE,NA,"803620198670446593",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","carolmasm",34,TRUE,FALSE,NA,NA
"106","RT @incendi: #CRincendios @PauCostaF @la2_tve  muy buen programa. Mensaje transmitido por buenos profesionales de la comunicación. Un gusto…",FALSE,0,NA,2016-11-29 15:22:12,FALSE,NA,"803620079145512960",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","carolmasm",20,TRUE,FALSE,NA,NA
"107","RT @laura_dmv: #CRincendios Gestión forestal+desarrollo rural sostenibles las mejores herramientas contra los grandes incendios forestales…",FALSE,0,NA,2016-11-29 15:21:57,FALSE,NA,"803620017510170624",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","carolmasm",16,TRUE,FALSE,NA,NA
"108","RT @AT_Brif: Si te perdiste ayer Crónicas - La huella del fuego, Crónicas - RTVE.es A la Carta #CRIncendios #IIFF <ed><U+00A0><U+00BD><ed><U+00B1><U+0080><ed><U+00A0><U+00BC><ed><U+00BE><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+009C>  https://t.co/nwfJPQq…",FALSE,0,NA,2016-11-29 15:14:04,FALSE,NA,"803618035047297024",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jkiko_es",34,TRUE,FALSE,NA,NA
"109","RT @VirginiaCarrace: #CRincendios #JuliPausas No es el fuego el que es malo, es la frecuencia de incendios",FALSE,0,NA,2016-11-29 15:07:03,FALSE,NA,"803616269631033345",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","briflubia",12,TRUE,FALSE,NA,NA
"110","RT @PauCostaF: 'A diferencia de lo que cree mucha gente, cada vez tenemos más superficie de bosque en España' @Alex_firetec #CRincendios #D…",FALSE,0,NA,2016-11-29 15:05:26,FALSE,NA,"803615862422994944",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","briflubia",14,TRUE,FALSE,NA,NA
"111","RT @VirginiaCarrace: #CRincendios En el Norte tenemos dos opciones,seguir gestionando el monte y los #IIFF como hasta ahora o aprender de l…",FALSE,0,NA,2016-11-29 15:05:19,FALSE,NA,"803615832014200832",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","briflubia",8,TRUE,FALSE,NA,NA
"112","RT @BRIFpradotwit: #CRincendios el uso del fuego como herramienta tanto en prevención como en extinción de #IIFF Deben realizarlo profesion…",FALSE,0,NA,2016-11-29 15:00:43,FALSE,NA,"803614674235387904",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pirofito",8,TRUE,FALSE,NA,NA
"113","RT @BForestCabreado: https://t.co/fWRhktA49M #CRincendios y los profesionales que realizan y deben realizarlas, estamos asi #gestiondelfueg…",FALSE,0,NA,2016-11-29 14:48:50,FALSE,NA,"803611684677959681",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lubesaco",5,TRUE,FALSE,NA,NA
"114","RT @BRIFpradotwit: #CRincendios La clave está en la gestión forestal e integral y los #BBFF deben ser la respuesta de esa necesidad #IIFF",FALSE,0,NA,2016-11-29 14:48:15,FALSE,NA,"803611537751605248",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lubesaco",15,TRUE,FALSE,NA,NA
"115","RT @BRIFpradotwit: #CRincendios La clave está en la gestión forestal e integral y los #BBFF deben ser la respuesta de esa necesidad #IIFF",FALSE,0,NA,2016-11-29 14:37:43,FALSE,NA,"803608884761935872",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JMartinezibanez",15,TRUE,FALSE,NA,NA
"116","RT @BForestCabreado: https://t.co/fWRhktA49M #CRincendios y los profesionales que realizan y deben realizarlas, estamos asi #gestiondelfueg…",FALSE,0,NA,2016-11-29 14:37:09,FALSE,NA,"803608742877134848",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JMartinezibanez",5,TRUE,FALSE,NA,NA
"117","RT @ANBFesp: #CRincendios la gestión técnica de los incendios avanza más rápida que la gestión política , inversión investigación intervenc…",FALSE,0,NA,2016-11-29 14:31:20,FALSE,NA,"803607278846873600",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pollorniz",17,TRUE,FALSE,NA,NA
"118","RT @tve_tve: Esta noche #CRincendios aborda la verdad de los incendios forestales en España ¿Son probables, o seguros? https://t.co/8KkvPRv…",FALSE,0,NA,2016-11-29 14:24:21,FALSE,NA,"803605520808493056",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","josemicena",29,TRUE,FALSE,NA,NA
"119","RT @eforestal: Viendo ahora el gran programa #CRincendios.
En vez de echar este tipo de programas a estas horas debería ser en 'prime time'…",FALSE,0,NA,2016-11-29 14:21:44,FALSE,NA,"803604865079349249",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","incendisforest",29,TRUE,FALSE,NA,NA
"120","RT @incendi: #CRincendios @PauCostaF @la2_tve  muy buen programa. Mensaje transmitido por buenos profesionales de la comunicación. Un gusto…",FALSE,0,NA,2016-11-29 14:13:32,FALSE,NA,"803602800714326016",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JordiTopo",20,TRUE,FALSE,NA,NA
"121","RT @rtve: ¿Por qué es tan importante interpretar 'La huella del fuego'? Lo descubrimos a las 23.30 h en La2 #CRincendios https://t.co/9MPvn…",FALSE,0,NA,2016-11-29 14:08:45,FALSE,NA,"803601598408785924",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JordiTopo",63,TRUE,FALSE,NA,NA
"122","RT @incendi: #CRincendios @PauCostaF @la2_tve  muy buen programa. Mensaje transmitido por buenos profesionales de la comunicación. Un gusto…",FALSE,0,NA,2016-11-29 14:08:40,FALSE,NA,"803601576271237120",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","alsimu1",20,TRUE,FALSE,NA,NA
"123","RT @PauCostaF: Si te ha gustado #CRincendios, visita (y firma) el #DecalogoIIFF impulsado por muchos de los expertos entrevistados: https:/…",FALSE,0,NA,2016-11-29 14:07:32,FALSE,NA,"803601292509724672",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","montsemasip",26,TRUE,FALSE,NA,NA
"124","RT @rtve: ¿Por qué es tan importante interpretar 'La huella del fuego'? Lo descubrimos a las 23.30 h en La2 #CRincendios https://t.co/9MPvn…",FALSE,0,NA,2016-11-29 14:02:33,FALSE,NA,"803600036969988096",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","frajopema",63,TRUE,FALSE,NA,NA
"125","RT @JgbugalloJorge: #CRincendios.Mucho mejor si hubiera sido a las 8. De que vale si el 90% de la gente que lo ha visto proviene del mundo…",FALSE,0,NA,2016-11-29 14:00:59,FALSE,NA,"803599643745521664",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PaMonzonake",3,TRUE,FALSE,NA,NA
"126","RT @PauCostaF: Si te ha gustado #CRincendios, visita (y firma) el #DecalogoIIFF impulsado por muchos de los expertos entrevistados: https:/…",FALSE,0,NA,2016-11-29 13:43:55,FALSE,NA,"803595347155095552",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","danielqueralt",26,TRUE,FALSE,NA,NA
"127","RT @AT_Brif: Si te perdiste ayer Crónicas - La huella del fuego, Crónicas - RTVE.es A la Carta #CRIncendios #IIFF <ed><U+00A0><U+00BD><ed><U+00B1><U+0080><ed><U+00A0><U+00BC><ed><U+00BE><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+009C>  https://t.co/nwfJPQq…",FALSE,0,NA,2016-11-29 13:39:58,FALSE,NA,"803594354111741954",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","migueliyyo",34,TRUE,FALSE,NA,NA
"128","RT @tve_tve: Esta noche #CRincendios aborda la verdad de los incendios forestales en España ¿Son probables, o seguros? https://t.co/8KkvPRv…",FALSE,0,NA,2016-11-29 13:39:15,FALSE,NA,"803594172368384000",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JimenezSherpa",29,TRUE,FALSE,NA,NA
"129","RT @AT_Brif: Si te perdiste ayer Crónicas - La huella del fuego, Crónicas - RTVE.es A la Carta #CRIncendios #IIFF <ed><U+00A0><U+00BD><ed><U+00B1><U+0080><ed><U+00A0><U+00BC><ed><U+00BE><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+009C>  https://t.co/nwfJPQq…",FALSE,0,NA,2016-11-29 13:35:45,FALSE,NA,"803593291799416833",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Batallont15",34,TRUE,FALSE,NA,NA
"130","RT @eforestal: Viendo ahora el gran programa #CRincendios.
En vez de echar este tipo de programas a estas horas debería ser en 'prime time'…",FALSE,0,NA,2016-11-29 13:28:55,FALSE,NA,"803591574282268672",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Anghy_Forestal",29,TRUE,FALSE,NA,NA
